,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_departure_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration (hours),booking_complete,flight_day_num,flight_duration (minutes),Sales_Channel_num,Trip_type_num,Booking_origin_num
27136,2,Internet,RoundTrip,51,3,15,Wed,DMKKIX,Japan,0,0,0,7.0,0,3,420.0,0,0,5
27137,3,Mobile,RoundTrip,9,3,4,Wed,DMKKIX,Thailand,1,1,0,7.0,1,3,420.0,1,0,13
27138,2,Internet,RoundTrip,416,3,19,Sun,DMKKIX,Thailand,1,1,0,7.0,0,7,420.0,0,0,13
27139,1,Internet,RoundTrip,114,3,9,Wed,DMKKIX,Japan,0,1,0,7.0,0,3,420.0,0,0,5
27140,1,Internet,RoundTrip,0,3,7,Sat,DMKKIX,Japan,0,0,0,7.0,0,6,420.0,0,0,5
27141,3,Internet,RoundTrip,17,3,0,Fri,DMKKIX,Thailand,0,0,0,7.0,0,5,420.0,0,0,13
27142,1,Internet,RoundTrip,3,3,2,Thu,DMKKIX,Japan,0,0,1,7.0,0,4,420.0,0,0,5
27143,3,Internet,RoundTrip,137,3,15,Sun,DMKKIX,Thailand,1,0,0,7.0,1,7,420.0,0,0,13
27144,8,Internet,RoundTrip,291,3,3,Mon,DMKKIX,Thailand,0,1,0,7.0,0,1,420.0,0,0,13
27145,1,Internet,RoundTrip,67,3,14,Sun,DMKKIX,Japan,0,0,0,7.0,0,7,420.0,0,0,5
27146,1,Internet,RoundTrip,6,3,12,Sun,DMKKIX,Japan,1,0,0,7.0,0,7,420.0,0,0,5
27147,1,Mobile,RoundTrip,10,3,5,Wed,DMKKIX,Thailand,0,0,0,7.0,0,3,420.0,1,0,13
27148,1,Internet,RoundTrip,251,3,16,Sat,DMKKIX,Japan,0,0,0,7.0,0,6,420.0,0,0,5
27149,3,Internet,RoundTrip,325,3,4,Mon,DMKKIX,Thailand,1,1,0,7.0,1,1,420.0,0,0,13
27150,1,Mobile,RoundTrip,417,3,8,Sun,DMKKIX,Japan,0,0,0,7.0,0,7,420.0,1,0,5
27151,1,Mobile,RoundTrip,45,3,2,Fri,DMKKIX,Japan,0,0,0,7.0,0,5,420.0,1,0,5
27152,1,Internet,RoundTrip,44,3,11,Wed,DMKKIX,United Kingdom,0,0,0,7.0,1,3,420.0,0,0,2
27153,1,Internet,RoundTrip,101,3,5,Tue,DMKKIX,Thailand,0,0,0,7.0,0,2,420.0,0,0,13
27154,2,Internet,RoundTrip,68,3,16,Fri,DMKKIX,Japan,1,1,0,7.0,0,5,420.0,0,0,5
27155,3,Internet,RoundTrip,69,3,16,Fri,DMKKIX,Japan,1,1,1,7.0,1,5,420.0,0,0,5
27156,1,Mobile,RoundTrip,16,3,10,Wed,DMKKIX,Thailand,1,0,0,7.0,0,3,420.0,1,0,13
27157,1,Internet,RoundTrip,243,3,22,Sat,DMKKIX,Japan,0,1,1,7.0,0,6,420.0,0,0,5
27158,2,Internet,RoundTrip,78,3,7,Thu,DMKKIX,Japan,1,1,1,7.0,0,4,420.0,0,0,5
27159,5,Internet,RoundTrip,32,3,8,Mon,DMKKIX,Thailand,1,0,0,7.0,1,1,420.0,0,0,13
27160,1,Mobile,RoundTrip,51,3,9,Wed,DMKKIX,Thailand,0,0,0,7.0,0,3,420.0,1,0,13
27161,1,Internet,RoundTrip,26,3,10,Thu,DMKKIX,Japan,0,0,0,7.0,0,4,420.0,0,0,5
27162,1,Internet,RoundTrip,4,3,13,Mon,DMKKIX,Thailand,0,0,0,7.0,0,1,420.0,0,0,13
27163,1,Internet,RoundTrip,31,3,1,Tue,DMKKIX,Thailand,1,0,0,7.0,0,2,420.0,0,0,13
27164,2,Internet,RoundTrip,68,3,21,Sat,DMKKIX,Thailand,1,1,0,7.0,1,6,420.0,0,0,13
27165,4,Internet,RoundTrip,218,3,5,Mon,DMKKIX,Thailand,1,0,0,7.0,1,1,420.0,0,0,13
27166,1,Internet,RoundTrip,132,3,6,Sat,DMKKIX,Thailand,0,1,0,7.0,0,6,420.0,0,0,13
27167,1,Internet,RoundTrip,84,3,11,Fri,DMKKIX,Thailand,0,1,0,7.0,0,5,420.0,0,0,13
27168,1,Internet,RoundTrip,61,3,12,Fri,DMKKIX,Japan,1,0,1,7.0,0,5,420.0,0,0,5
27169,1,Mobile,RoundTrip,39,3,2,Sun,DMKKIX,Thailand,0,0,0,7.0,0,7,420.0,1,0,13
27170,1,Internet,RoundTrip,2,3,17,Sat,DMKKIX,Japan,1,0,0,7.0,0,6,420.0,0,0,5
27171,1,Internet,RoundTrip,8,3,8,Wed,DMKKIX,Japan,1,0,1,7.0,0,3,420.0,0,0,5
27172,3,Internet,RoundTrip,22,3,15,Wed,DMKKIX,Japan,1,0,0,7.0,0,3,420.0,0,0,5
27173,4,Mobile,RoundTrip,28,3,10,Wed,DMKKIX,Japan,0,0,1,7.0,0,3,420.0,1,0,5
27174,1,Mobile,RoundTrip,62,3,12,Sat,DMKKIX,Japan,0,0,0,7.0,0,6,420.0,1,0,5
27175,1,Internet,RoundTrip,17,3,9,Tue,DMKKIX,Japan,1,0,0,7.0,0,2,420.0,0,0,5
27176,1,Internet,RoundTrip,43,3,0,Thu,DMKKIX,Thailand,1,0,0,7.0,0,4,420.0,0,0,13
27177,2,Internet,RoundTrip,106,3,13,Fri,DMKKIX,Japan,1,0,0,7.0,0,5,420.0,0,0,5
27178,1,Internet,RoundTrip,259,3,5,Wed,DMKKIX,Japan,1,0,1,7.0,0,3,420.0,0,0,5
27179,1,Internet,RoundTrip,2,3,6,Mon,DMKKIX,Japan,1,0,0,7.0,1,1,420.0,0,0,5
27180,2,Internet,RoundTrip,25,3,13,Tue,DMKKIX,Japan,0,0,1,7.0,0,2,420.0,0,0,5
27181,1,Internet,RoundTrip,192,3,5,Mon,DMKKIX,Japan,0,0,0,7.0,0,1,420.0,0,0,5
27182,2,Mobile,RoundTrip,308,3,3,Wed,DMKKIX,Thailand,0,0,1,7.0,0,3,420.0,1,0,13
27183,2,Internet,RoundTrip,354,3,17,Sun,DMKKIX,Thailand,1,1,1,7.0,0,7,420.0,0,0,13
27184,5,Internet,RoundTrip,14,3,9,Wed,DMKKIX,Thailand,1,0,0,7.0,0,3,420.0,0,0,13
27185,2,Internet,RoundTrip,112,3,21,Mon,DMKKIX,Norway,1,0,0,7.0,0,1,420.0,0,0,76
27186,7,Internet,RoundTrip,305,3,11,Sun,DMKKIX,Thailand,1,0,0,7.0,0,7,420.0,0,0,13
27187,2,Internet,RoundTrip,50,3,5,Thu,DMKKIX,Thailand,0,0,0,7.0,0,4,420.0,0,0,13
27188,2,Internet,RoundTrip,22,3,16,Tue,DMKKIX,Thailand,1,1,0,7.0,1,2,420.0,0,0,13
27189,2,Internet,RoundTrip,1,3,11,Wed,DMKKIX,Thailand,1,1,0,7.0,1,3,420.0,0,0,13
27190,4,Internet,RoundTrip,29,3,7,Tue,DMKKIX,Thailand,1,1,0,7.0,1,2,420.0,0,0,13
27191,3,Mobile,RoundTrip,9,3,4,Wed,DMKKIX,Thailand,1,1,0,7.0,1,3,420.0,1,0,13
27192,1,Internet,RoundTrip,69,3,2,Sat,DMKKIX,Japan,0,0,0,7.0,0,6,420.0,0,0,5
27193,1,Internet,RoundTrip,298,3,8,Sun,DMKKIX,Thailand,1,1,1,7.0,1,7,420.0,0,0,13
27194,3,Internet,RoundTrip,67,3,7,Mon,DMKKIX,Thailand,1,1,0,7.0,0,1,420.0,0,0,13
27195,2,Internet,RoundTrip,38,3,13,Sun,DMKKIX,Japan,1,1,1,7.0,0,7,420.0,0,0,5
27196,2,Internet,RoundTrip,72,3,21,Fri,DMKKIX,Japan,0,1,1,7.0,0,5,420.0,0,0,5
27197,2,Internet,RoundTrip,32,3,9,Sat,DMKKIX,Japan,0,0,0,7.0,1,6,420.0,0,0,5
27198,1,Mobile,RoundTrip,3,3,10,Wed,DMKKIX,Japan,0,0,0,7.0,0,3,420.0,1,0,5
27199,1,Internet,RoundTrip,31,3,1,Tue,DMKKIX,Thailand,1,0,0,7.0,0,2,420.0,0,0,13
27200,1,Mobile,RoundTrip,17,3,15,Mon,DMKKIX,Thailand,1,1,1,7.0,0,1,420.0,1,0,13
27201,5,Internet,RoundTrip,23,3,10,Wed,DMKKIX,Thailand,1,0,0,7.0,0,3,420.0,0,0,13
27202,1,Internet,RoundTrip,56,3,11,Fri,DMKKIX,United Kingdom,0,0,0,7.0,0,5,420.0,0,0,2
27203,1,Internet,RoundTrip,12,3,23,Mon,DMKMEL,Australia,0,1,0,8.83,0,1,529.8,0,0,36
27204,1,Mobile,RoundTrip,0,3,11,Wed,DMKMEL,Australia,0,0,0,8.83,0,3,529.8,1,0,36
27205,2,Internet,RoundTrip,22,3,5,Thu,DMKMEL,Australia,1,0,1,8.83,0,4,529.8,0,0,36
27206,1,Internet,RoundTrip,27,3,23,Fri,DMKMEL,Poland,0,1,1,8.83,0,5,529.8,0,0,38
27207,1,Internet,RoundTrip,32,3,12,Sun,DMKMEL,Thailand,0,0,1,8.83,1,7,529.8,0,0,13
27208,1,Internet,RoundTrip,50,3,16,Thu,DMKMEL,Thailand,0,0,1,8.83,1,4,529.8,0,0,13
27209,1,Internet,RoundTrip,3,3,1,Wed,DMKMEL,Australia,0,1,0,8.83,0,3,529.8,0,0,36
27210,1,Internet,RoundTrip,7,3,15,Mon,DMKMEL,Australia,0,0,0,8.83,0,1,529.8,0,0,36
27211,3,Mobile,RoundTrip,22,3,8,Sat,DMKMEL,Australia,1,0,0,8.83,0,6,529.8,1,0,36
27212,1,Internet,RoundTrip,57,3,8,Wed,DMKMRU,Thailand,0,0,0,7.42,0,3,445.2,0,0,13
27213,1,Internet,RoundTrip,1,3,9,Thu,DMKOOL,Malaysia,1,0,0,8.83,0,4,529.8,0,0,6
27214,1,Internet,RoundTrip,31,3,6,Fri,DMKOOL,Thailand,1,1,1,8.83,1,5,529.8,0,0,13
27215,1,Mobile,RoundTrip,18,3,21,Tue,DMKOOL,Australia,0,0,0,8.83,0,2,529.8,1,0,36
27216,1,Internet,RoundTrip,17,3,22,Tue,DMKOOL,Australia,1,1,1,8.83,0,2,529.8,0,0,36
27217,1,Internet,RoundTrip,24,3,19,Tue,DMKOOL,Australia,1,0,1,8.83,0,2,529.8,0,0,36
27218,1,Internet,RoundTrip,123,3,23,Mon,DMKOOL,Australia,1,1,0,8.83,0,1,529.8,0,0,36
27219,1,Internet,RoundTrip,55,3,7,Sat,DMKOOL,Australia,1,1,0,8.83,0,6,529.8,0,0,36
27220,1,Internet,RoundTrip,71,3,7,Mon,DMKOOL,Thailand,1,1,0,8.83,0,1,529.8,0,0,13
27221,1,Internet,RoundTrip,57,3,23,Mon,DMKOOL,Australia,1,1,1,8.83,0,1,529.8,0,0,36
27222,1,Internet,RoundTrip,53,3,7,Wed,DMKOOL,Australia,1,0,1,8.83,0,3,529.8,0,0,36
27223,1,Internet,RoundTrip,25,3,18,Fri,DMKOOL,Japan,1,1,1,8.83,1,5,529.8,0,0,5
27224,1,Internet,RoundTrip,17,3,16,Mon,DMKOOL,Thailand,1,0,1,8.83,0,1,529.8,0,0,13
27225,1,Internet,RoundTrip,1,3,0,Thu,DMKOOL,Australia,0,1,1,8.83,0,4,529.8,0,0,36
27226,1,Internet,OneWay,41,3,3,Fri,DMKOOL,Australia,0,0,0,8.83,0,5,529.8,0,2,36
27227,1,Internet,RoundTrip,7,3,3,Mon,DMKOOL,Australia,0,0,1,8.83,0,1,529.8,0,0,36
27228,2,Internet,RoundTrip,42,3,12,Mon,DMKOOL,Australia,0,0,1,8.83,0,1,529.8,0,0,36
27229,1,Internet,RoundTrip,311,3,8,Mon,DMKPEK,Thailand,0,1,0,6.42,0,1,385.2,0,0,13
27230,1,Mobile,RoundTrip,23,3,12,Sun,DMKPEK,China,0,1,1,6.42,0,7,385.2,1,0,3
27231,1,Internet,RoundTrip,66,3,10,Mon,DMKPEK,Thailand,0,0,0,6.42,0,1,385.2,0,0,13
27232,1,Internet,RoundTrip,57,3,13,Thu,DMKPEK,Thailand,0,1,0,6.42,0,4,385.2,0,0,13
27233,1,Internet,RoundTrip,311,3,8,Mon,DMKPEK,Thailand,0,1,0,6.42,0,1,385.2,0,0,13
27234,5,Internet,RoundTrip,48,3,12,Fri,DMKPEK,Thailand,0,0,0,6.42,0,5,385.2,0,0,13
27235,1,Internet,RoundTrip,15,3,2,Thu,DMKPEK,United States,0,0,0,6.42,0,4,385.2,0,0,31
27236,1,Internet,RoundTrip,77,3,2,Fri,DMKPER,Australia,0,0,1,5.62,0,5,337.2,0,0,36
27237,1,Internet,RoundTrip,1,3,7,Wed,DMKPER,Australia,0,0,1,5.62,0,3,337.2,0,0,36
27238,2,Internet,RoundTrip,37,3,8,Wed,DMKPER,Australia,1,0,0,5.62,0,3,337.2,0,0,36
27239,1,Mobile,RoundTrip,57,3,12,Wed,DMKPER,Thailand,0,0,0,5.62,0,3,337.2,1,0,13
27240,1,Internet,RoundTrip,29,3,10,Thu,DMKPER,Australia,0,1,0,5.62,0,4,337.2,0,0,36
27241,1,Internet,RoundTrip,6,3,18,Wed,DMKPER,Thailand,0,0,1,5.62,0,3,337.2,0,0,13
27242,1,Internet,RoundTrip,59,3,6,Mon,DMKPER,Australia,0,1,1,5.62,0,1,337.2,0,0,36
27243,1,Internet,RoundTrip,21,3,5,Fri,DMKPER,Australia,0,0,0,5.62,0,5,337.2,0,0,36
27244,1,Internet,RoundTrip,25,3,19,Sat,DMKPER,Australia,0,0,0,5.62,0,6,337.2,0,0,36
27245,1,Internet,RoundTrip,16,3,9,Tue,DMKPER,Australia,0,0,0,5.62,0,2,337.2,0,0,36
27246,4,Internet,RoundTrip,59,3,14,Sun,DMKPER,Thailand,1,0,0,5.62,0,7,337.2,0,0,13
27247,1,Internet,RoundTrip,18,3,2,Wed,DMKPER,Thailand,0,0,0,5.62,0,3,337.2,0,0,13
27248,1,Internet,RoundTrip,43,3,7,Mon,DMKPER,Thailand,1,0,0,5.62,0,1,337.2,0,0,13
27249,1,Internet,RoundTrip,108,3,5,Mon,DMKPER,Hong Kong,0,0,0,5.62,0,1,337.2,0,0,26
27250,1,Mobile,RoundTrip,24,3,8,Sat,DMKPER,Ireland,0,0,0,5.62,0,6,337.2,1,0,16
27251,1,Internet,RoundTrip,0,3,17,Wed,DMKPER,Australia,0,0,0,5.62,0,3,337.2,0,0,36
27252,2,Internet,RoundTrip,353,3,15,Tue,DMKPER,Thailand,1,0,0,5.62,0,2,337.2,0,0,13
27253,2,Mobile,RoundTrip,45,3,4,Sun,DMKPER,Thailand,0,0,0,5.62,0,7,337.2,1,0,13
27254,1,Internet,RoundTrip,10,3,7,Thu,DMKPER,Australia,1,1,1,5.62,0,4,337.2,0,0,36
27255,1,Internet,RoundTrip,29,3,10,Thu,DMKPER,Australia,0,1,0,5.62,0,4,337.2,0,0,36
27256,1,Mobile,RoundTrip,4,3,8,Mon,DMKPER,Australia,0,0,0,5.62,0,1,337.2,1,0,36
27257,1,Internet,RoundTrip,30,3,10,Tue,DMKPER,Australia,0,0,0,5.62,0,2,337.2,0,0,36
27258,2,Internet,RoundTrip,25,3,3,Sun,DMKPER,Thailand,1,1,0,5.62,0,7,337.2,0,0,13
27259,1,Internet,RoundTrip,18,3,2,Sun,DMKPER,Thailand,0,1,0,5.62,0,7,337.2,0,0,13
27260,1,Internet,RoundTrip,0,3,3,Fri,DMKPER,Australia,0,1,0,5.62,0,5,337.2,0,0,36
27261,1,Internet,RoundTrip,2,3,17,Wed,DMKPER,Australia,0,0,0,5.62,0,3,337.2,0,0,36
27262,1,Internet,RoundTrip,8,3,16,Tue,DMKPER,Thailand,0,0,0,5.62,0,2,337.2,0,0,13
27263,1,Internet,RoundTrip,18,3,9,Wed,DMKPER,Australia,0,0,0,5.62,0,3,337.2,0,0,36
27264,2,Internet,RoundTrip,36,3,21,Wed,DMKPUS,France,0,1,0,6.33,0,3,379.8,0,0,29
27265,1,Internet,RoundTrip,210,3,14,Wed,DMKPUS,South Korea,0,0,0,6.33,0,3,379.8,0,0,4
27266,4,Internet,RoundTrip,329,3,5,Wed,DMKPUS,South Korea,1,0,0,6.33,0,3,379.8,0,0,4
27267,1,Internet,RoundTrip,32,3,8,Wed,DMKPUS,Thailand,1,1,1,6.33,0,3,379.8,0,0,13
27268,3,Internet,RoundTrip,5,3,4,Tue,DMKPUS,Thailand,0,0,1,6.33,0,2,379.8,0,0,13
27269,2,Internet,RoundTrip,59,3,4,Sun,DMKPUS,South Korea,1,0,1,6.33,0,7,379.8,0,0,4
27270,7,Internet,RoundTrip,22,3,2,Sat,DMKPUS,Thailand,1,0,0,6.33,1,6,379.8,0,0,13
27271,1,Internet,RoundTrip,257,3,15,Fri,DMKPUS,South Korea,0,0,0,6.33,0,5,379.8,0,0,4
27272,3,Internet,RoundTrip,36,3,7,Tue,DMKPUS,South Korea,0,0,0,6.33,0,2,379.8,0,0,4
27273,1,Internet,RoundTrip,3,3,0,Thu,DMKPUS,Thailand,0,0,0,6.33,0,4,379.8,0,0,13
27274,1,Internet,RoundTrip,36,3,21,Wed,DMKPUS,France,1,0,0,6.33,0,3,379.8,0,0,29
27275,1,Internet,RoundTrip,136,3,1,Fri,DMKPUS,South Korea,0,0,1,6.33,0,5,379.8,0,0,4
27276,1,Mobile,RoundTrip,18,3,11,Wed,DMKPUS,Thailand,0,0,0,6.33,0,3,379.8,1,0,13
27277,1,Internet,RoundTrip,210,3,14,Wed,DMKPUS,South Korea,0,0,0,6.33,0,3,379.8,0,0,4
27278,1,Mobile,RoundTrip,6,3,15,Fri,DMKPUS,Thailand,1,0,0,6.33,0,5,379.8,1,0,13
27279,1,Internet,RoundTrip,10,3,7,Mon,DMKPUS,Thailand,0,0,0,6.33,0,1,379.8,0,0,13
27280,1,Internet,RoundTrip,354,3,17,Sat,DMKPVG,Thailand,0,0,0,5.33,0,6,319.8,0,0,13
27281,2,Mobile,RoundTrip,201,3,15,Sat,DMKPVG,Thailand,0,0,0,5.33,0,6,319.8,1,0,13
27282,2,Internet,RoundTrip,354,3,6,Mon,DMKPVG,Thailand,0,0,0,5.33,0,1,319.8,0,0,13
27283,1,Internet,RoundTrip,46,3,12,Sun,DMKPVG,Singapore,0,0,1,5.33,1,7,319.8,0,0,7
27284,3,Mobile,RoundTrip,134,3,11,Wed,DMKPVG,Thailand,1,0,0,5.33,0,3,319.8,1,0,13
27285,3,Internet,RoundTrip,328,3,16,Sun,DMKPVG,Thailand,1,0,0,5.33,0,7,319.8,0,0,13
27286,1,Internet,RoundTrip,57,3,9,Wed,DMKPVG,Thailand,1,1,1,5.33,0,3,319.8,0,0,13
27287,2,Mobile,RoundTrip,112,3,1,Thu,DMKPVG,Thailand,1,0,0,5.33,0,4,319.8,1,0,13
27288,1,Mobile,RoundTrip,23,3,0,Sat,DMKSYD,Thailand,0,0,0,8.58,0,6,514.8,1,0,13
27289,9,Internet,RoundTrip,159,3,10,Mon,DMKSYD,Australia,0,0,0,8.58,0,1,514.8,0,0,36
27290,1,Internet,RoundTrip,24,3,0,Tue,DMKSYD,Australia,0,0,1,8.58,0,2,514.8,0,0,36
27291,1,Internet,RoundTrip,22,3,12,Thu,DMKSYD,Australia,0,0,0,8.58,0,4,514.8,0,0,36
27292,1,Internet,RoundTrip,21,3,7,Mon,DMKSYD,Australia,0,0,0,8.58,0,1,514.8,0,0,36
27293,1,Internet,RoundTrip,127,3,8,Wed,DMKSYD,Australia,0,0,0,8.58,0,3,514.8,0,0,36
27294,1,Mobile,RoundTrip,156,3,9,Tue,DMKSYD,Thailand,0,0,0,8.58,1,2,514.8,1,0,13
27295,1,Internet,RoundTrip,20,3,4,Thu,DMKSYD,Australia,0,0,0,8.58,0,4,514.8,0,0,36
27296,2,Internet,RoundTrip,60,3,10,Sat,DMKSYD,Thailand,0,1,0,8.58,1,6,514.8,0,0,13
27297,1,Internet,RoundTrip,31,3,8,Sun,DMKSYD,Thailand,0,0,0,8.58,0,7,514.8,0,0,13
27298,1,Internet,RoundTrip,5,3,7,Fri,DMKSYD,Thailand,0,0,1,8.58,0,5,514.8,0,0,13
27299,1,Internet,RoundTrip,9,3,9,Mon,DMKSYD,Thailand,0,0,0,8.58,0,1,514.8,0,0,13
27300,2,Mobile,RoundTrip,185,3,12,Sat,DMKSYD,Thailand,0,0,0,8.58,0,6,514.8,1,0,13
27301,1,Internet,RoundTrip,65,3,0,Tue,DMKSYD,Australia,1,1,0,8.58,0,2,514.8,0,0,36
27302,1,Internet,RoundTrip,233,3,11,Tue,DMKSYD,Thailand,0,0,0,8.58,0,2,514.8,0,0,13
27303,1,Internet,RoundTrip,9,3,11,Fri,DMKSYD,Australia,0,0,0,8.58,0,5,514.8,0,0,36
27304,1,Internet,RoundTrip,91,3,3,Thu,DMKSYD,Australia,1,1,1,8.58,1,4,514.8,0,0,36
27305,1,Internet,RoundTrip,55,3,2,Sat,DMKSYD,Australia,0,1,1,8.58,0,6,514.8,0,0,36
27306,2,Mobile,RoundTrip,229,3,0,Sun,DMKTPE,Thailand,1,0,0,4.67,1,7,280.2,1,0,13
27307,2,Mobile,RoundTrip,30,3,16,Mon,DMKTPE,Thailand,0,0,0,4.67,0,1,280.2,1,0,13
27308,1,Internet,RoundTrip,13,3,8,Fri,DMKTPE,Taiwan,0,0,0,4.67,0,5,280.2,0,0,46
27309,2,Mobile,RoundTrip,118,3,15,Sat,DMKTPE,Thailand,1,1,1,4.67,1,6,280.2,1,0,13
27310,1,Internet,RoundTrip,42,3,15,Fri,DMKTPE,Thailand,0,0,1,4.67,0,5,280.2,0,0,13
27311,1,Mobile,RoundTrip,99,3,11,Wed,DMKTPE,Thailand,0,0,0,4.67,0,3,280.2,1,0,13
27312,1,Internet,RoundTrip,58,3,11,Mon,DMKTPE,Thailand,1,0,0,4.67,0,1,280.2,0,0,13
27313,1,Internet,RoundTrip,15,3,13,Sun,DMKTPE,Taiwan,0,0,0,4.67,0,7,280.2,0,0,46
27314,1,Internet,RoundTrip,47,3,8,Fri,DMKTPE,Thailand,0,0,1,4.67,1,5,280.2,0,0,13
27315,1,Internet,RoundTrip,67,3,15,Sun,DMKTPE,Thailand,0,0,0,4.67,0,7,280.2,0,0,13
27316,2,Internet,RoundTrip,84,3,12,Mon,DPSHGH,China,0,0,0,5.07,0,1,304.20000000000005,0,0,3
27317,1,Internet,RoundTrip,27,3,9,Tue,DPSHGH,China,1,0,0,5.07,0,2,304.20000000000005,0,0,3
27318,2,Mobile,RoundTrip,45,3,6,Wed,DPSHND,Japan,1,1,0,7.57,0,3,454.20000000000005,1,0,5
27319,1,Internet,RoundTrip,222,3,15,Sat,DPSHND,Japan,0,1,1,7.57,0,6,454.20000000000005,0,0,5
27320,1,Internet,RoundTrip,48,3,4,Fri,DPSHND,Japan,0,1,0,7.57,1,5,454.20000000000005,0,0,5
27321,2,Internet,RoundTrip,15,3,10,Tue,DPSHND,Japan,0,0,0,7.57,0,2,454.20000000000005,0,0,5
27322,2,Internet,RoundTrip,70,3,21,Tue,DPSHND,Japan,1,0,0,7.57,0,2,454.20000000000005,0,0,5
27323,1,Internet,RoundTrip,249,3,15,Sun,DPSHND,Japan,0,0,1,7.57,1,7,454.20000000000005,0,0,5
27324,2,Internet,RoundTrip,237,3,8,Sat,DPSHND,Japan,1,1,1,7.57,0,6,454.20000000000005,0,0,5
27325,2,Mobile,RoundTrip,31,3,14,Sun,DPSHND,Japan,0,0,0,7.57,0,7,454.20000000000005,1,0,5
27326,1,Internet,RoundTrip,71,3,13,Thu,DPSHND,Japan,1,0,0,7.57,0,4,454.20000000000005,0,0,5
27327,1,Internet,RoundTrip,207,3,1,Thu,DPSHND,Japan,0,1,1,7.57,0,4,454.20000000000005,0,0,5
27328,2,Internet,RoundTrip,85,3,14,Mon,DPSHND,Japan,1,1,0,7.57,0,1,454.20000000000005,0,0,5
27329,1,Internet,RoundTrip,4,3,6,Thu,DPSHND,Japan,0,0,0,7.57,0,4,454.20000000000005,0,0,5
27330,1,Internet,RoundTrip,18,3,3,Wed,DPSHND,Japan,1,0,0,7.57,0,3,454.20000000000005,0,0,5
27331,1,Internet,RoundTrip,11,3,15,Mon,DPSHND,Japan,0,1,0,7.57,0,1,454.20000000000005,0,0,5
27332,2,Internet,RoundTrip,47,3,16,Mon,DPSHND,Japan,1,1,1,7.57,0,1,454.20000000000005,0,0,5
27333,1,Internet,RoundTrip,17,3,16,Mon,DPSHND,Indonesia,1,0,0,7.57,1,1,454.20000000000005,0,0,10
27334,1,Internet,RoundTrip,74,3,12,Sat,DPSHND,Japan,0,0,0,7.57,0,6,454.20000000000005,0,0,5
27335,3,Internet,RoundTrip,47,3,7,Tue,DPSHND,Japan,1,1,0,7.57,0,2,454.20000000000005,0,0,5
27336,1,Internet,RoundTrip,46,3,4,Thu,DPSHND,Japan,1,0,1,7.57,0,4,454.20000000000005,0,0,5
27337,2,Internet,RoundTrip,21,3,15,Fri,DPSHND,Japan,1,1,0,7.57,0,5,454.20000000000005,0,0,5
27338,1,Internet,RoundTrip,45,3,19,Thu,DPSHND,United States,1,0,1,7.57,0,4,454.20000000000005,0,0,31
27339,1,Internet,RoundTrip,235,3,6,Sat,DPSHND,Japan,0,0,0,7.57,0,6,454.20000000000005,0,0,5
27340,1,Internet,RoundTrip,65,3,10,Mon,DPSHND,Japan,1,0,1,7.57,0,1,454.20000000000005,0,0,5
27341,1,Internet,RoundTrip,190,3,3,Wed,DPSHND,Japan,0,1,0,7.57,0,3,454.20000000000005,0,0,5
27342,1,Mobile,RoundTrip,251,3,8,Tue,DPSHND,Japan,0,1,0,7.57,0,2,454.20000000000005,1,0,5
27343,2,Internet,RoundTrip,140,3,23,Thu,DPSHND,Japan,0,0,1,7.57,0,4,454.20000000000005,0,0,5
27344,1,Internet,RoundTrip,47,3,4,Sun,DPSHND,Indonesia,1,0,1,7.57,0,7,454.20000000000005,0,0,10
27345,2,Internet,RoundTrip,121,3,14,Tue,DPSHND,Japan,0,0,0,7.57,1,2,454.20000000000005,0,0,5
27346,1,Mobile,RoundTrip,29,3,12,Tue,DPSHND,Japan,0,0,0,7.57,0,2,454.20000000000005,1,0,5
27347,1,Internet,RoundTrip,323,3,23,Sat,DPSHND,Japan,0,0,1,7.57,0,6,454.20000000000005,0,0,5
27348,1,Internet,RoundTrip,18,3,6,Tue,DPSHND,Japan,1,1,1,7.57,0,2,454.20000000000005,0,0,5
27349,1,Internet,RoundTrip,299,3,14,Sat,DPSHND,Japan,0,1,1,7.57,0,6,454.20000000000005,0,0,5
27350,1,Internet,RoundTrip,111,3,13,Mon,DPSHND,Japan,0,1,0,7.57,0,1,454.20000000000005,0,0,5
27351,1,Internet,RoundTrip,49,3,16,Sun,DPSHND,Japan,0,0,0,7.57,0,7,454.20000000000005,0,0,5
27352,1,Internet,RoundTrip,75,3,6,Sun,DPSHND,Japan,1,1,1,7.57,0,7,454.20000000000005,0,0,5
27353,3,Internet,RoundTrip,165,3,4,Sun,DPSICN,South Korea,1,0,0,6.62,0,7,397.2,0,0,4
27354,1,Internet,RoundTrip,109,3,9,Tue,DPSICN,South Korea,0,1,0,6.62,1,2,397.2,0,0,4
27355,3,Internet,RoundTrip,109,3,3,Sat,DPSICN,South Korea,0,1,0,6.62,0,6,397.2,0,0,4
27356,1,Internet,RoundTrip,13,3,8,Mon,DPSICN,Australia,0,0,0,6.62,0,1,397.2,0,0,36
27357,2,Internet,RoundTrip,26,3,8,Tue,DPSICN,South Korea,1,0,0,6.62,0,2,397.2,0,0,4
27358,1,Internet,RoundTrip,69,3,16,Mon,DPSICN,South Korea,0,0,1,6.62,0,1,397.2,0,0,4
